Index,Lokacija,Tijelo samouprave,Godina,Vrsta,Klasifikacija,Razred,Razred opis,Skupina,Skupina opis,Podskupina,Podskupina opis,Iznos
8179,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0712,Ostali medicinski proizvodi,0
8180,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0713,Terapeutski pribor i oprema,0
8181,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0721,Opće medicinske usluge,34669440
8182,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0722,Specijalističke medicinske usluge,0
8183,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0723,Zubarske usluge,47600
8184,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0724,Paramedicinske usluge ,0
8185,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0731,Usluge općih bolnica,0
8186,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0732,Usluge specijalističkih bolnica,3812746
8187,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0733,Usluge medicinskih centara i centara za majčinstvo,101000
8188,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0734,Usluge centara za njegu i oporavak,0
8189,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,074,Službe javnog zdravstva,,,2940856
8190,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,075,Istraživanje i razvoj zdravstva,,,146000
8191,Primorsko-goranska,županija,2003,rashod,funkcijska,07,Zdravstvo,076,Poslovi i usluge zdravstva koji nisu drugdje svrstani,,,500000
8192,Primorsko-goranska,županija,2003,rashod,funkcijska,08,"Rekreacija, kultura i religija",081,Službe rekreacije i sporta,,,4586086
8193,Primorsko-goranska,županija,2003,rashod,funkcijska,08,"Rekreacija, kultura i religija",082,Službe kulture,,,6700560
8194,Primorsko-goranska,županija,2003,rashod,funkcijska,08,"Rekreacija, kultura i religija",083,Službe emitiranja i izdavanja,,,0
8195,Primorsko-goranska,županija,2003,rashod,funkcijska,08,"Rekreacija, kultura i religija",084,Religijske i druge službe zajednice,,,0
8196,Primorsko-goranska,županija,2003,rashod,funkcijska,08,"Rekreacija, kultura i religija",085,"Istraživanje i razvoj rekreacije, kulture i religije",,,1975879
8197,Primorsko-goranska,županija,2003,rashod,funkcijska,08,"Rekreacija, kultura i religija",086,"Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani",,,940000
8198,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0911,Predškolsko obrazovanje,0
8199,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0912,Osnovno obrazovanje,25899101
8200,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0921,Niže srednjoškolsko obrazovanje,0
8201,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0922,Više srednjoškolsko obrazovanje,28024450
8202,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,093,"Poslije srednjoškolsko, ali ne visoko obrazovanje",,,0
8203,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0941,Prvi stupanj visoke naobrazbe,867220
8204,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0942,Drugi stupanj visoke naobrazbe,0
8205,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,095,Obrazovanje koje se ne može definirati po stupnju,,,80000
8206,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,096,Dodatne usluge u obrazovanju,,,575767
8207,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,097,Istraživanje i razvoj obrazovanja,,,0
8208,Primorsko-goranska,županija,2003,rashod,funkcijska,09,Obrazovanje,098,Usluge obrazovanja koje nisu drugdje svrstane,,,4834025
8209,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1011,Bolest,0
8210,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1012,Invaliditet,0
8211,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,102,Starost,,,11256617
8212,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,103,Sljednici,,,0
8213,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,104,Obitelj i djeca,,,30000
8214,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,105,Nezaposlenost,,,0
8215,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,106,Stanovanje,,,1497760
8216,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,107,Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima,,,431401
8217,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,108,Istraživanje i razvoj socijalne zaštite,,,0
8218,Primorsko-goranska,županija,2003,rashod,funkcijska,10,Socijalna zaštita,109,Aktivnosti socijalne zaštite koje nisu drugdje svrstane,,,3935124
8219,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0111,Izvršna i zakonodavna tijela,9488944
8220,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0112,Financijski i fiskalni poslovi,0
8221,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0113,Vanjski poslovi,253642
8222,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0121,Ekonomska pomoć zemljama u razvoju i zemljama u tranziciji,0
8223,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0122,Ekonomska pomoć usmjerena preko međunarodnih agencija,0
8224,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0131,Opće usluge vezane za službenike,30192875
8225,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0132,Sveukupno planiranje i statističke usluge,0
8226,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0133,Ostale opće usluge,3300921
8227,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,014,Osnovna istraživanja,,,0
8228,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,015,Istraživanje i razvoj: Opće javne usluge,,,2658855
8229,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,016,Opće javne usluge koje nisu drugdje svrstane,,,10602
8230,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,017,Transakcije vezane za javni dug,,,165111
8231,Primorsko-goranska,županija,2004,rashod,funkcijska,01,Opće javne usluge,018,Prijenosi općeg karaktera između različitih državnih razina,,,2527331
8232,Primorsko-goranska,županija,2004,rashod,funkcijska,02,Obrana,021,Vojna obrana,,,0
8233,Primorsko-goranska,županija,2004,rashod,funkcijska,02,Obrana,022,Civilna obrana,,,0
8234,Primorsko-goranska,županija,2004,rashod,funkcijska,02,Obrana,023,Inozemna vojna pomoć,,,0
8235,Primorsko-goranska,županija,2004,rashod,funkcijska,02,Obrana,024,Istraživanje i razvoj obrane,,,0
8236,Primorsko-goranska,županija,2004,rashod,funkcijska,02,Obrana,025,Rashodi za obranu koji nisu drugdje svrstani,,,0
8237,Primorsko-goranska,županija,2004,rashod,funkcijska,03,Javni red i sigurnost,031,Usluge policije,,,0
8238,Primorsko-goranska,županija,2004,rashod,funkcijska,03,Javni red i sigurnost,032,Usluge protupožarne zaštite,,,1300000
8239,Primorsko-goranska,županija,2004,rashod,funkcijska,03,Javni red i sigurnost,033,Sudovi,,,0
8240,Primorsko-goranska,županija,2004,rashod,funkcijska,03,Javni red i sigurnost,034,Zatvori,,,0
8241,Primorsko-goranska,županija,2004,rashod,funkcijska,03,Javni red i sigurnost,035,Istraživanje i razvoj: Javni red i sigurnost,,,0
8242,Primorsko-goranska,županija,2004,rashod,funkcijska,03,Javni red i sigurnost,036,Rashodi za javni red i sigurnost koji nisu drugdje svrstani,,,195529
8243,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,041,"Opći ekonomski, trgovački i poslovi vezani uz rad",0411,Opći ekonomski i trgovački poslovi,0
8244,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,041,"Opći ekonomski, trgovački i poslovi vezani uz rad",0412,Opći poslovi vezani uz rad,0
8245,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0421,Poljoprivreda,0
8246,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0422,Šumarstvo,0
8247,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0423,Ribarstvo i lov,1652539
8248,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0431,Ugljen i ostala kruta mineralna goriva,0
8249,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0432,Nafta i prirodni plin,0
8250,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0433,Nuklearno gorivo,0
8251,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0434,Ostala goriva,0
8252,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0435,Električna energija,0
8253,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0436,Ostale vrste energije,0
8254,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0441,"Rudarstvo, mineralni resursi i ostala mineralna goriva",0
8255,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0442,Proizvodnja ,0
8256,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0443,Građevinarstvo,0
8257,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0451,Cestovni promet,2193736
8258,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0452,Promet vodnim potovima,5453304
8259,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0453,Željeznički promet,19557
8260,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0454,Zračni promet,1597230
8261,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0455,Promet cjevovodima i ostali promet,0
8262,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,046,Komunikacije,,,588020
8263,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0471,Distribucija i skladištenje,0
8264,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0472,Hoteli i restorani,0
8265,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0473,Turizam,1620005
8266,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,047,Ostale industrije,0474,Višenamjenski razvojni projekti,0
8267,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0481,"Istraživanje i razvoj: Opći ekonomski, trgovački i poslovi vezani uz rad",8600373
8268,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0482,"Istraživanje i razvoj: Poljoprivreda, šumarstvo, ribarstvo i lov",3202841
8269,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0483,Istraživanje i razvoj: Gorivo i energija,0
8270,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0484,"Istraživanje i razvoj: Rudarstvo, proizvodnja i građevinarstvo",0
8271,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0485,Istraživanje i razvoj: Promet,0
8272,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0486,Istraživanje i razvoj: Komunikacije,0
8273,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,048,Istraživanje i razvoj: Ekonomski poslovi,0487,Istraživanje i razvoj: Ostale industrije,0
8274,Primorsko-goranska,županija,2004,rashod,funkcijska,04,Ekonomski poslovi,049,Ekonomski poslovi koji nisu drugdje svrstani,,,0
8275,Primorsko-goranska,županija,2004,rashod,funkcijska,05,Zaštita okoliša,051,Gospodarenje otpadom,,,1650630
8276,Primorsko-goranska,županija,2004,rashod,funkcijska,05,Zaštita okoliša,052,Gospodarenje otpadnim vodama,,,2000000
8277,Primorsko-goranska,županija,2004,rashod,funkcijska,05,Zaštita okoliša,053,Smanjenje zagađivanja,,,0
8278,Primorsko-goranska,županija,2004,rashod,funkcijska,05,Zaštita okoliša,054,Zaštita bioraznolikosti i krajolika,,,0
8279,Primorsko-goranska,županija,2004,rashod,funkcijska,05,Zaštita okoliša,055,Istraživanje i razvoj: Zaštita okoliša,,,923171
8280,Primorsko-goranska,županija,2004,rashod,funkcijska,05,Zaštita okoliša,056,Poslovi i usluge zaštite okoliša koji nisu drugdje svrstani,,,1081277
8281,Primorsko-goranska,županija,2004,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,061,Razvoj stanovanja,,,0
8282,Primorsko-goranska,županija,2004,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,062,Razvoj zajednice,,,5864855
8283,Primorsko-goranska,županija,2004,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,063,Opskrba vodom,,,8315191
8284,Primorsko-goranska,županija,2004,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,064,Ulična rasvjeta,,,0
8285,Primorsko-goranska,županija,2004,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,065,Istraživanje i razvoj stanovanja i komunalnih pogodnosti,,,0
8286,Primorsko-goranska,županija,2004,rashod,funkcijska,06,Usluge unapređenja stanovanja i zajednice,066,Rashodi vezani za stanovanje i kom pogodnosti koji nisu drugdje svrstani,,,2500000
8287,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0711,Farmaceutski proizvodi,0
8288,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0712,Ostali medicinski proizvodi,0
8289,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,071,"Medicinski proizvodi, pribor i oprema",0713,Terapeutski pribor i oprema,0
8290,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0721,Opće medicinske usluge,35133575
8291,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0722,Specijalističke medicinske usluge,0
8292,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0723,Zubarske usluge,30000
8293,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,072,Službe za vanjske pacijente,0724,Paramedicinske usluge ,0
8294,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0731,Usluge općih bolnica,0
8295,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0732,Usluge specijalističkih bolnica,1158268
8296,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0733,Usluge medicinskih centara i centara za majčinstvo,110000
8297,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,073,Bolničke službe,0734,Usluge centara za njegu i oporavak,0
8298,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,074,Službe javnog zdravstva,,,3509537
8299,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,075,Istraživanje i razvoj zdravstva,,,290000
8300,Primorsko-goranska,županija,2004,rashod,funkcijska,07,Zdravstvo,076,Poslovi i usluge zdravstva koji nisu drugdje svrstani,,,477000
8301,Primorsko-goranska,županija,2004,rashod,funkcijska,08,"Rekreacija, kultura i religija",081,Službe rekreacije i sporta,,,4949135
8302,Primorsko-goranska,županija,2004,rashod,funkcijska,08,"Rekreacija, kultura i religija",082,Službe kulture,,,8888526
8303,Primorsko-goranska,županija,2004,rashod,funkcijska,08,"Rekreacija, kultura i religija",083,Službe emitiranja i izdavanja,,,0
8304,Primorsko-goranska,županija,2004,rashod,funkcijska,08,"Rekreacija, kultura i religija",084,Religijske i druge službe zajednice,,,0
8305,Primorsko-goranska,županija,2004,rashod,funkcijska,08,"Rekreacija, kultura i religija",085,"Istraživanje i razvoj rekreacije, kulture i religije",,,120000
8306,Primorsko-goranska,županija,2004,rashod,funkcijska,08,"Rekreacija, kultura i religija",086,"Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani",,,930000
8307,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0911,Predškolsko obrazovanje,0
8308,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,091,Predškolsko i osnovno obrazovanje,0912,Osnovno obrazovanje,29419591
8309,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0921,Niže srednjoškolsko obrazovanje,30000
8310,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,092,Srednjoškolsko obrazovanje,0922,Više srednjoškolsko obrazovanje,27268240
8311,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,093,"Poslije srednjoškolsko, ali ne visoko obrazovanje",,,0
8312,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0941,Prvi stupanj visoke naobrazbe,890515
8313,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,094,Visoka naobrazba,0942,Drugi stupanj visoke naobrazbe,0
8314,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,095,Obrazovanje koje se ne može definirati po stupnju,,,169540
8315,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,096,Dodatne usluge u obrazovanju,,,675485
8316,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,097,Istraživanje i razvoj obrazovanja,,,0
8317,Primorsko-goranska,županija,2004,rashod,funkcijska,09,Obrazovanje,098,Usluge obrazovanja koje nisu drugdje svrstane,,,359526
8318,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1011,Bolest,0
8319,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,101,Bolest i invaliditet,1012,Invaliditet,100000
8320,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,102,Starost,,,13257488
8321,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,103,Sljednici,,,0
8322,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,104,Obitelj i djeca,,,188600
8323,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,105,Nezaposlenost,,,0
8324,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,106,Stanovanje,,,1385120
8325,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,107,Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima,,,500000
8326,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,108,Istraživanje i razvoj socijalne zaštite,,,0
8327,Primorsko-goranska,županija,2004,rashod,funkcijska,10,Socijalna zaštita,109,Aktivnosti socijalne zaštite koje nisu drugdje svrstane,,,5517297
8328,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0111,Izvršna i zakonodavna tijela,10336809
8329,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0112,Financijski i fiskalni poslovi,0
8330,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,011,"Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi",0113,Vanjski poslovi,229093
8331,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0121,Ekonomska pomoć zemljama u razvoju i zemljama u tranziciji,0
8332,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,012,Inozemna ekonomska pomoć,0122,Ekonomska pomoć usmjerena preko međunarodnih agencija,0
8333,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0131,Opće usluge vezane za službenike,30823514
8334,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0132,Sveukupno planiranje i statističke usluge,0
8335,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,013,Opće usluge,0133,Ostale opće usluge,2716930
8336,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,014,Osnovna istraživanja,,,0
8337,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,015,Istraživanje i razvoj: Opće javne usluge,,,6212070
8338,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,016,Opće javne usluge koje nisu drugdje svrstane,,,0
8339,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,017,Transakcije vezane za javni dug,,,66323
8340,Primorsko-goranska,županija,2005,rashod,funkcijska,01,Opće javne usluge,018,Prijenosi općeg karaktera između različitih državnih razina,,,337455
8341,Primorsko-goranska,županija,2005,rashod,funkcijska,02,Obrana,021,Vojna obrana,,,0
8342,Primorsko-goranska,županija,2005,rashod,funkcijska,02,Obrana,022,Civilna obrana,,,0
8343,Primorsko-goranska,županija,2005,rashod,funkcijska,02,Obrana,023,Inozemna vojna pomoć,,,0
8344,Primorsko-goranska,županija,2005,rashod,funkcijska,02,Obrana,024,Istraživanje i razvoj obrane,,,0
8345,Primorsko-goranska,županija,2005,rashod,funkcijska,02,Obrana,025,Rashodi za obranu koji nisu drugdje svrstani,,,0
8346,Primorsko-goranska,županija,2005,rashod,funkcijska,03,Javni red i sigurnost,031,Usluge policije,,,0
8347,Primorsko-goranska,županija,2005,rashod,funkcijska,03,Javni red i sigurnost,032,Usluge protupožarne zaštite,,,1335000
8348,Primorsko-goranska,županija,2005,rashod,funkcijska,03,Javni red i sigurnost,033,Sudovi,,,0
8349,Primorsko-goranska,županija,2005,rashod,funkcijska,03,Javni red i sigurnost,034,Zatvori,,,0
8350,Primorsko-goranska,županija,2005,rashod,funkcijska,03,Javni red i sigurnost,035,Istraživanje i razvoj: Javni red i sigurnost,,,0
8351,Primorsko-goranska,županija,2005,rashod,funkcijska,03,Javni red i sigurnost,036,Rashodi za javni red i sigurnost koji nisu drugdje svrstani,,,199747
8352,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,041,"Opći ekonomski, trgovački i poslovi vezani uz rad",0411,Opći ekonomski i trgovački poslovi,0
8353,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,041,"Opći ekonomski, trgovački i poslovi vezani uz rad",0412,Opći poslovi vezani uz rad,0
8354,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0421,Poljoprivreda,0
8355,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0422,Šumarstvo,0
8356,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,042,"Poljoprivreda, šumarstvo, ribarstvo i lov",0423,Ribarstvo i lov,1336888
8357,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0431,Ugljen i ostala kruta mineralna goriva,0
8358,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0432,Nafta i prirodni plin,0
8359,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0433,Nuklearno gorivo,0
8360,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0434,Ostala goriva,0
8361,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0435,Električna energija,0
8362,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,043,Gorivo i energija,0436,Ostale vrste energije,0
8363,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0441,"Rudarstvo, mineralni resursi i ostala mineralna goriva",0
8364,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0442,Proizvodnja ,0
8365,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,044,"Rudarstvo, proizvodnja i građevinarstvo",0443,Građevinarstvo,0
8366,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0451,Cestovni promet,2582269
8367,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0452,Promet vodnim potovima,7706620
8368,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0453,Željeznički promet,0
8369,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0454,Zračni promet,1488176
8370,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,045,Promet,0455,Promet cjevovodima i ostali promet,0
8371,Primorsko-goranska,županija,2005,rashod,funkcijska,04,Ekonomski poslovi,046,Komunikacije,,,484153
